galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11e_r7100,116,2.060992428,11.675223594,3.102563858,123900690.0,187.98828125,19.298831939697266,13.25551082593274,16.61300277709961,9.47775268156646,13.552644188587841,17.0276621762605,2197004.5,9063690.0,-8.751242771485854,-9.135768674754678
m11e_r7100,115,2.041411682,11.694804341,3.129032135,121319480.0,186.1572265625,18.801700592041016,13.92623484008432,21.86377716064453,9.159426783216135,14.395445285487956,16.797961667463007,532122.1,8261132.0,-9.357919223423993,-9.166890978601964
m11e_r7100,114,2.021888208,11.714327815,3.155844212,120181280.0,187.98828125,18.89767074584961,13.393866641391575,22.50424575805664,15.332893220597557,18.198680743798427,17.34564704710467,462833.62,9573656.0,-9.414411922140074,-9.098759006804244
m11e_r7100,113,2.002422503,11.733793519,3.183006287,119090220.0,188.5986328125,18.862489700317383,13.465011759021216,18.636795043945312,10.143101225973684,14.536822326310258,17.565824444311673,631909.0,10275063.0,-9.275221571264769,-9.06409161876933
m11e_r7100,112,1.983014508,11.753201514,3.210526466,116630850.0,190.4296875,18.948389053344727,14.353378376048143,14.31151294708252,11.043737850273768,15.351559656836695,18.0779636389684,1660948.8,9726840.0,-8.846457201178286,-9.078841661226202
m11e_r7100,111,1.963664907,11.772551115,3.238410473,114036420.0,190.4296875,19.721242904663086,13.8618581102482,24.986797332763672,15.543697796153761,20.985865706873355,18.215002816219215,1135792.5,9976358.0,-9.001744563031048,-9.058071534265377
m11e_r7100,110,1.944373646,11.791842376,3.266666889,111662810.0,190.4296875,19.33746337890625,13.40393000871297,29.262008666992188,16.754920042361874,21.705092323321924,17.530990036918617,1100639.5,9893198.0,-9.00626345010115,-9.052571843888886
m11e_r7100,109,1.925141225,11.811074797,3.295301914,108442060.0,185.546875,19.22867774963379,13.109092940009152,18.99826431274414,10.310292853176314,15.7246117062794,16.995659629672176,1355074.4,8595866.0,-8.903234642327034,-9.100908138299129
m11e_r7100,108,1.905968146,11.830247877,3.324324131,106767220.0,183.10546875,19.309906005859375,13.55965333598284,20.11520004272461,11.833255346165465,16.650139560510787,17.356227546795168,416588.16,8195511.5,-9.408730999820047,-9.114861854428513
m11e_r7100,107,1.88685436,11.849361663,3.353741646,105946160.0,181.884765625,19.730470657348633,13.960442957236811,17.911853790283203,11.76120108167734,19.95233425821639,16.420584164041372,665841.94,8586962.0,-9.201714075046269,-9.09124567939101
