galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_star,sigma_youngstar,log_sigma_pred_10,log_sigma_pred_100,sigma_star_m,sigma_youngstar_m,SFR_10,SFR_100,sSFR_10,sSFR_100
502,000480,1.6325699419583373,3.8166784400635865,24629123.52832557,3837.0874263635123,2769.4479278049184,3847.65625,17.246467503309102,17.641486014021815,1.0639856566492751,1.1310011873122434,39.12808232094945,37.171429023352935,108237.81465098867,2400475.641428071,-9.357069941801539,-9.011151653593199
502,000454,1.5450769902420023,3.9979920300667042,22823681.07421786,3695.378307129168,2671.829965640517,3710.9375,17.575717556377292,18.44161614791546,1.1143003437352283,1.0415152919051245,34.07249348361228,29.795242185818772,203230.64985754518,854044.2659208667,-9.050396484218385,-9.426905308929557
502,000384,1.3095190433140533,4.58380163650824,19089781.946398366,3308.40590446035,2381.07829020431,3310.546875,14.957594193593486,13.769198179607876,1.2693546890902714,1.1841183173373704,34.279864036835555,21.51306339998283,1404606.9701629565,5062857.926449159,-8.133246148469961,-8.576405227262695
502,000345,1.1782796157388067,4.992709930023303,13653627.577533673,3078.0803544954806,2212.7046247615417,3085.9375,13.62558780588984,15.743713082368087,1.1435621804235447,1.0929716908368787,30.271001953552982,34.77428544260889,363709.52757413517,1973301.9920422123,-8.5744933748761,-8.840054498361237
502,000288,0.9864681446677978,5.748642531718086,11288022.472585544,2751.712275082673,1964.1241400631686,2753.90625,11.808317938519746,13.98810058054384,1.0017281486882421,1.0887442055774064,26.14526583583867,27.582211935541068,71143.65609319089,2048394.143802333,-9.200481685412555,-8.741204339805243
502,000273,0.9359914417542532,5.989705179527774,10481261.440794809,2591.2462262403997,1914.6609686597121,2591.552734375,11.434418826720442,17.137651563119263,1.0898000461244577,1.0703385394407365,23.437064601575212,25.865926075549133,214946.1419244737,1695859.5431042092,-8.68808389964675,-8.791023674349775
502,000223,0.7677357653761628,6.97876344619978,8090036.361677141,2272.1228877551634,1688.7152782064832,2272.03369140625,9.789691300988311,9.03531141110074,1.1770298169759408,1.0436332782238236,20.281061358451325,15.570886330585957,711872.3704882762,1385113.670381402,-8.05554833637669,-8.766465058045377
502,000192,0.6634172460218725,7.795747492256648,6864639.420632956,2066.617384355628,1514.3236328692806,2060.546875,9.861706843893412,10.773578270082677,0.9470494443375995,0.9138964947209689,22.309334606738506,24.92844164560159,45648.05405648835,303311.05706074607,-9.177195461351594,-9.354729487358396
502,000186,0.6432265648565586,7.979058217344504,6822223.272983719,2026.455789972672,1485.5682468923342,2021.484375,9.56042534153696,19.564968060629308,0.9123476676479592,0.9072605394248101,23.37405271358075,17.863348564422637,29840.96029852403,280263.32980682526,-9.359113133731121,-9.386359651040019
502,000136,0.4749708884790179,9.992503306178381,7103194.955482594,1659.400299460124,1217.3810214164328,1655.2734375,8.283139006077702,7.323569068434672,1.1306158078507225,1.1661161838299978,23.74168525921789,16.63271209034823,431082.808813835,6675366.068328823,-8.216893030620495,-8.026978647724961
